entry_stable_id	entry_name	species	ncbi_gene_id	observation_stable_id	homologene_id	base_entry_stable_ids
AF_014326	EIF3A_ANOGA	Anopheles gambiae	1273627	OB_008852	2779	AF_004388
AF_014327	NCU00040	Neurospora crassa	3872303	OB_008852	2779	AF_004388
AF_014328	EIF3A	Pan troglodytes	466216	OB_008852	2779	AF_004388
AF_014329	Eif3a	Mus musculus	13669	OB_008852	2779	AF_004388
AF_014330	AGOS_ABL065W	Eremothecium gossypii	4618963	OB_008852	2779	AF_004388
AF_014331	EIF3A	Bos taurus	506564	OB_008852	2779	AF_004388
AF_014332	EIF3A	Canis lupus familiaris	486914	OB_008852	2779	AF_004388
AF_014333	Os01g0120800	Oryza sativa	4326038	OB_008852	2779	AF_004388
AF_014334	EIF3A	Gallus gallus	423927	OB_008852	2779	AF_004388
AF_014339	KLLA0F09669g	Kluyveromyces lactis	2894957	OB_008854	38458	AF_009378
AF_001433	RRD2	Saccharomyces cerevisiae	855951	OB_008316	6149	AF_001433
AF_014340	SPCC970.02	Schizosaccharomyces pombe	2538908	OB_008855	74734	AF_008341
AF_014341	AGOS_ABR060W	Eremothecium gossypii	4619110	OB_008855	74734	AF_008341
AF_014342	KLLA0E07723g	Kluyveromyces lactis	2894055	OB_008855	74734	AF_008341
AF_014343	NCU03770	Neurospora crassa	3877250	OB_008855	74734	AF_008341
AF_014344	MGG_04015	Magnaporthe oryzae	2677448	OB_008855	74734	AF_008341
AF_014345	CCNT1	Pan troglodytes	450146	OB_008856	947	AF_005823
AF_014346	AgaP_AGAP006678	Anopheles gambiae	1277267	OB_008856	947	AF_005823
AF_014347	CCNT1	Canis lupus familiaris	486564	OB_008856	947	AF_005823
AF_014348	LOC100859215	Gallus gallus	100859215	OB_008856	947	AF_005823
AF_014349	CYCT1;4	Arabidopsis thaliana	827702	OB_008856	947	AF_005823
AF_001434	NOP2	Homo sapiens	4839	OB_008745	6817	AF_007091
AF_014350	Os12g0485400	Oryza sativa	4352229	OB_008856	947	AF_005823
AF_014351	CCNT1	Bos taurus	407194	OB_008856	947	AF_005823
AF_014352	CCNT1	Macaca mulatta	707754	OB_008856	947	AF_005823
AF_014353	BCS1L	Macaca mulatta	699690	OB_008857	3193	AF_004029
AF_014354	BCS1L	Homo sapiens	617	OB_008857	3193	AF_004029
AF_014355	bcs1l	Danio rerio	394157	OB_008857	3193	AF_004029
AF_014356	KLLA0E02487g	Kluyveromyces lactis	2894265	OB_008857	3193	AF_004029
AF_014357	BCS1L	Bos taurus	539713	OB_008857	3193	AF_004029
AF_014358	Bcs1l	Rattus norvegicus	301514	OB_008857	3193	AF_004029
AF_014359	BCS1L	Gallus gallus	424212	OB_008857	3193	AF_004029
AF_014360	AGOS_ACR200C	Eremothecium gossypii	4619734	OB_008857	3193	AF_004029
AF_014361	AgaP_AGAP004266	Anopheles gambiae	1274111	OB_008857	3193	AF_004029
AF_014362	CG4908	Drosophila melanogaster	34360	OB_008857	3193	AF_004029
AF_014363	Bcs1l	Mus musculus	66821	OB_008857	3193	AF_004029
AF_014364	SPAC644.07	Schizosaccharomyces pombe	2543663	OB_008857	3193	AF_004029
AF_014365	bcs-1	Caenorhabditis elegans	174372	OB_008857	3193	AF_004029
AF_014366	BCS1L	Pan troglodytes	459946	OB_008857	3193	AF_004029
AF_014367	BCS1L	Canis lupus familiaris	478911	OB_008857	3193	AF_004029
AF_001436	nop14	Danio rerio	321133	OB_008419	41773	AF_007197
AF_014372	KLLA0F01705g	Kluyveromyces lactis	2895006	OB_008859	39421	AF_000450
AF_014373	Os02g0781500	Oryza sativa	9267717	OB_008859	39421	AF_000450
AF_014374	AGOS_AEL166C	Eremothecium gossypii	4620880	OB_008859	39421	AF_000450
AF_014375	AT2G22530	Arabidopsis thaliana	816786	OB_008859	39421	AF_000450
AF_014376	Pigg	Rattus norvegicus	305626	OB_008859	39421	AF_000450
AF_014377	PIGG	Gallus gallus	427290	OB_008859	39421	AF_000450
AF_014378	pigg	Danio rerio	100538291	OB_008859	39421	AF_000450
AF_014379	CG2144	Drosophila melanogaster	35685	OB_008859	39421	AF_000450
AF_001437	Nop14	Rattus norvegicus	289724	OB_008419	41773	AF_007197
AF_014380	MGG_08839	Magnaporthe oryzae	2679825	OB_008859	39421	AF_000450
AF_014381	PIGG	Homo sapiens	54872	OB_008859	39421	AF_000450
AF_014382	PIGG	Pan troglodytes	461039	OB_008859	39421	AF_000450
AF_014383	Pigg	Mus musculus	433931	OB_008859	39421	AF_000450
AF_014384	AgaP_AGAP004958	Anopheles gambiae	1275770	OB_008859	39421	AF_000450
AF_014385	NCU06215	Neurospora crassa	3879079	OB_008859	39421	AF_000450
AF_014386	PIGG	Macaca mulatta	714088	OB_008859	39421	AF_000450
AF_014387	gpi7	Schizosaccharomyces pombe	2542835	OB_008859	39421	AF_000450
AF_014388	PIGG	Canis lupus familiaris	479136	OB_008859	39421	AF_000450
AF_014389	Os03g0289100	Oryza sativa	4332495	OB_008860	4551	AF_005104||AF_009023
AF_001438	Nop14	Mus musculus	75416	OB_008419	41773	AF_007197
AF_014390	MGG_00803	Magnaporthe oryzae	2675217	OB_008860	4551	AF_005104||AF_009023
AF_014391	PRKAA2	Gallus gallus	429110	OB_008860	4551	AF_005104||AF_009023
AF_014392	KLLA0A03806g	Kluyveromyces lactis	2896802	OB_008860	4551	AF_005104||AF_009023
AF_014393	PRKAA2	Macaca mulatta	717703	OB_008860	4551	AF_005104||AF_009023
AF_014394	PRKAA2	Canis lupus familiaris	489571	OB_008860	4551	AF_005104||AF_009023
AF_014395	PRKAA2	Pan troglodytes	741802	OB_008860	4551	AF_005104||AF_009023
AF_014396	NCU04566	Neurospora crassa	3874812	OB_008860	4551	AF_005104||AF_009023
AF_014397	AGOS_AEL230W	Eremothecium gossypii	4620813	OB_008860	4551	AF_005104||AF_009023
AF_014398	AgaP_AGAP002686	Anopheles gambiae	1273276	OB_008860	4551	AF_005104||AF_009023
AF_014399	Os08g0484600	Oryza sativa	4345873	OB_008860	4551	AF_005104||AF_009023
AF_001439	nop2	Danio rerio	321130	OB_008745	6817	AF_007091
AF_000143	MAPK1	Homo sapiens	5594	OB_008839	37670	AF_004864||AF_009232
AF_014400	PRKAA2	Bos taurus	538954	OB_008860	4551	AF_005104||AF_009023
AF_014401	ADK1	Arabidopsis thaliana	836459	OB_008861	1227	AF_002974
AF_014402	let-754	Caenorhabditis elegans	176118	OB_008861	1227	AF_002974
AF_014403	AK2	Bos taurus	280716	OB_008861	1227	AF_002974
AF_014404	AT5G50370	Arabidopsis thaliana	835104	OB_008861	1227	AF_002974
AF_014405	MGG_01058	Magnaporthe oryzae	2674388	OB_008861	1227	AF_002974
AF_014406	AK2	Pan troglodytes	456723	OB_008861	1227	AF_002974
AF_014407	AK2	Canis lupus familiaris	478145	OB_008861	1227	AF_002974
AF_014408	NCU01550	Neurospora crassa	3872391	OB_008861	1227	AF_002974
AF_014409	Os12g0236400	Oryza sativa	4351850	OB_008861	1227	AF_002974
AF_001440	Nop2	Rattus norvegicus	314969	OB_008745	6817	AF_007091
AF_014410	adk1	Schizosaccharomyces pombe	2542704	OB_008861	1227	AF_002974
AF_014411	AK2	Homo sapiens	204	OB_008861	1227	AF_002974
AF_014412	AGOS_AGR187W	Eremothecium gossypii	4623155	OB_008861	1227	AF_002974
AF_014413	ak2	Danio rerio	321793	OB_008861	1227	AF_002974
AF_014414	KLLA0F13376g	Kluyveromyces lactis	2896019	OB_008861	1227	AF_002974
AF_014415	Adk2	Drosophila melanogaster	37834	OB_008861	1227	AF_002974
AF_014416	AK2	Macaca mulatta	709737	OB_008861	1227	AF_002974
AF_014417	Ak2	Mus musculus	11637	OB_008861	1227	AF_002974
AF_014418	KAD2_ANOGA	Anopheles gambiae	1269521	OB_008861	1227	AF_002974
AF_014419	AK2	Gallus gallus	428227	OB_008861	1227	AF_002974
AF_001441	nop58	Danio rerio	494152	OB_009361	7024	AF_007064
AF_014420	Os11g0312400	Oryza sativa	4350358	OB_008861	1227	AF_002974
AF_014421	Ak2	Rattus norvegicus	24184	OB_008861	1227	AF_002974
AF_014422	Akt3	Mus musculus	23797	OB_008862	55904	AF_009258
AF_014423	AKT3	Pan troglodytes	100609583	OB_008862	55904	AF_009258
AF_014424	AKT3	Bos taurus	100137872	OB_008862	55904	AF_009258
AF_014425	AKT3	Homo sapiens	10000	OB_008862	55904	AF_009258
AF_014426	AKT3	Canis lupus familiaris	442964	OB_008862	55904	AF_009258
AF_014427	AKT3	Gallus gallus	421497	OB_008862	55904	AF_009258
AF_014428	AKT3	Macaca mulatta	714717	OB_008862	55904	AF_009258
AF_014429	akt3a	Danio rerio	560549	OB_008862	55904	AF_009258
AF_001442	NOP58	Saccharomyces cerevisiae	854487	OB_009361	7024	AF_007064
AF_014430	Akt3	Rattus norvegicus	29414	OB_008862	55904	AF_009258
AF_014431	NCU07531	Neurospora crassa	3875212	OB_008863	21523	AF_004609
AF_014432	MGG_10941	Magnaporthe oryzae	2677089	OB_008863	21523	AF_004609
AF_014433	LOC100361240	Rattus norvegicus	100361240	OB_008864	133068	AF_006444
AF_014434	LOC742827	Pan troglodytes	742827	OB_008864	133068	AF_006444
AF_014435	AgaP_AGAP000739	Anopheles gambiae	1272330	OB_008864	133068	AF_006444
AF_014436	LOC100360905	Rattus norvegicus	100360905	OB_008864	133068	AF_006444
AF_014437	RPS10	Macaca mulatta	718606	OB_008864	133068	AF_006444
AF_014438	RPS10	Bos taurus	540965	OB_008864	133068	AF_006444
AF_014439	RPS10	Canis lupus familiaris	474877	OB_008864	133068	AF_006444
AF_014440	KLLA0A08426g	Kluyveromyces lactis	2896402	OB_008865	68404	AF_005004
AF_014441	NARS	Bos taurus	616033	OB_008865	68404	AF_005004
AF_014442	NARS	Canis lupus familiaris	607631	OB_008865	68404	AF_005004
AF_014443	NARS	Gallus gallus	426856	OB_008865	68404	AF_005004
AF_014444	MGG_08897	Magnaporthe oryzae	2679883	OB_008865	68404	AF_005004
AF_014445	NCU06457	Neurospora crassa	3873469	OB_008865	68404	AF_005004
AF_014446	AgaP_AGAP002969	Anopheles gambiae	1272994	OB_008865	68404	AF_005004
AF_014447	NARS	Macaca mulatta	695872	OB_008865	68404	AF_005004
AF_014448	AGOS_AEL020W	Eremothecium gossypii	4621039	OB_008865	68404	AF_005004
AF_014449	GNAS	Bos taurus	281793	OB_008866	55534	AF_006880
AF_001444	PI4KB	Homo sapiens	5298	OB_008739	6741	AF_007747
AF_014450	GNAS_ANOGA	Anopheles gambiae	1280580	OB_008866	55534	AF_006880
AF_014451	GNAS	Canis lupus familiaris	403943	OB_008866	55534	AF_006880
AF_014452	GNAS	Macaca mulatta	694289	OB_008866	55534	AF_006880
AF_014453	GNAS	Gallus gallus	419313	OB_008866	55534	AF_006880
AF_014454	GNAS	Pan troglodytes	469986	OB_008866	55534	AF_006880
AF_014455	gnal2	Danio rerio	407724	OB_008866	55534	AF_006880
AF_014456	GNAS	Homo sapiens	2778	OB_008866	55534	AF_006880
AF_014457	NCU08611	Neurospora crassa	3880968	OB_008867	38977	AF_001449
AF_014458	MGG_04524	Magnaporthe oryzae	2678042	OB_008867	38977	AF_001449
AF_014459	KLLA0D11484g	Kluyveromyces lactis	2893456	OB_008867	38977	AF_001449
AF_001445	rpl4302	Schizosaccharomyces pombe	2540665	OB_008281	47964	AF_008678||AF_008736
AF_014460	AGOS_AFR277W	Eremothecium gossypii	4622087	OB_008867	38977	AF_001449
AF_014461	KLLA0C08327g	Kluyveromyces lactis	2892049	OB_008868	38925	AF_001590
AF_014462	AGOS_ABR118C	Eremothecium gossypii	4619172	OB_008869	40169	AF_004078
AF_014463	KLLA0C18799g	Kluyveromyces lactis	2892556	OB_008869	40169	AF_004078
AF_014464	MAPK8	Macaca mulatta	711115	OB_008870	56760	AF_003968||AF_004086
AF_014465	MAPK8	Pan troglodytes	450445	OB_008870	56760	AF_003968||AF_004086
AF_014466	AgaP_AGAP009461	Anopheles gambiae	1271440	OB_008870	56760	AF_003968||AF_004086
AF_014467	MAPK8	Canis lupus familiaris	477746	OB_008870	56760	AF_003968||AF_004086
AF_014468	MAPK8	Bos taurus	539941	OB_008870	56760	AF_003968||AF_004086
AF_014469	MAPK8	Gallus gallus	423778	OB_008870	56760	AF_003968||AF_004086
AF_001446	NPT1	Saccharomyces cerevisiae	854384	OB_008284	40310	AF_001446
AF_014474	UNC13B	Bos taurus	530692	OB_008872	31376	AF_005297
AF_014475	UNC13B	Pan troglodytes	464150	OB_008872	31376	AF_005297
AF_014476	UNC13B	Canis lupus familiaris	100683511	OB_008872	31376	AF_005297
AF_014477	LOC100329499	Danio rerio	100329499	OB_008872	31376	AF_005297
AF_014478	UNC13B	Macaca mulatta	697393	OB_008872	31376	AF_005297
AF_014479	AGOS_AGR065W	Eremothecium gossypii	4623031	OB_008873	38684	AF_001683
AF_001447	PGA3	Saccharomyces cerevisiae	854914	OB_008998	74764	AF_001447
AF_014480	KLLA0F19690g	Kluyveromyces lactis	2895524	OB_008873	38684	AF_001683
AF_014481	KLLA0F19844g	Kluyveromyces lactis	2895506	OB_008874	39687	AF_001021
AF_014482	AGOS_AGR072W	Eremothecium gossypii	4623038	OB_008874	39687	AF_001021
AF_014483	AgaP_AGAP008725	Anopheles gambiae	1275575	OB_008875	9335	AF_006923
AF_014484	IFT52	Pan troglodytes	738963	OB_008875	9335	AF_006923
AF_014485	IFT52	Gallus gallus	419165	OB_008875	9335	AF_006923
AF_014486	IFT52	Macaca mulatta	694933	OB_008875	9335	AF_006923
AF_014487	IFT52	Canis lupus familiaris	610842	OB_008875	9335	AF_006923
AF_014488	IFT52	Bos taurus	513908	OB_008875	9335	AF_006923
AF_014489	ERCC4	Pan troglodytes	453935	OB_008876	3836	AF_001070||AF_008475
AF_014490	ERCC4	Macaca mulatta	712641	OB_008876	3836	AF_001070||AF_008475
AF_014491	ERCC4	Canis lupus familiaris	479842	OB_008876	3836	AF_001070||AF_008475
AF_014492	NCU07440	Neurospora crassa	3880767	OB_008876	3836	AF_001070||AF_008475
AF_014493	AgaP_AGAP002805	Anopheles gambiae	1273157	OB_008876	3836	AF_001070||AF_008475
AF_014494	ERCC4	Bos taurus	516371	OB_008876	3836	AF_001070||AF_008475
AF_014495	MGG_02804	Magnaporthe oryzae	2682357	OB_008876	3836	AF_001070||AF_008475
AF_014496	AGOS_AFR456C	Eremothecium gossypii	4622280	OB_008876	3836	AF_001070||AF_008475
AF_014497	Os03g0100400	Oryza sativa	4331279	OB_008876	3836	AF_001070||AF_008475
AF_014498	ERCC4	Gallus gallus	416420	OB_008876	3836	AF_001070||AF_008475
AF_014499	KLLA0D12210g	Kluyveromyces lactis	2892986	OB_008876	3836	AF_001070||AF_008475
AF_001449	RTG2	Saccharomyces cerevisiae	852640	OB_008867	38977	AF_001449
AF_000144	ERO1L	Homo sapiens	30001	OB_009068	49392	AF_005813
AF_014500	Os02g0288400	Oryza sativa	4329047	OB_008877	21164	AF_006497
AF_014501	Os02g0288733	Oryza sativa	9272039	OB_008877	21164	AF_006497
AF_014502	ABCC5	Macaca mulatta	704326	OB_008877	21164	AF_006497
AF_014503	ABCC5	Canis lupus familiaris	478648	OB_008877	21164	AF_006497
AF_014504	ABCC5	Gallus gallus	424947	OB_008877	21164	AF_006497
AF_014505	SPAC3H8.07c	Schizosaccharomyces pombe	2543378	OB_008878	2531	AF_009347
AF_014506	Os12g0562900	Oryza sativa	4352529	OB_008878	2531	AF_009347
AF_014507	AGOS_AER210C	Eremothecium gossypii	4621277	OB_008878	2531	AF_009347
AF_014508	AgaP_AGAP011165	Anopheles gambiae	1270764	OB_008878	2531	AF_009347
AF_014509	KLLA0C04510g	Kluyveromyces lactis	2892189	OB_008878	2531	AF_009347
AF_001450	USV1	Saccharomyces cerevisiae	855871	OB_008185	49091	AF_001450
AF_014510	VBP1	Homo sapiens	7411	OB_008878	2531	AF_009347
AF_014511	NCU02264	Neurospora crassa	3876094	OB_008878	2531	AF_009347
AF_014512	CG6719	Drosophila melanogaster	41365	OB_008878	2531	AF_009347
AF_014513	VBP1	Macaca mulatta	703257	OB_008878	2531	AF_009347
AF_014514	Vbp1	Mus musculus	22327	OB_008878	2531	AF_009347
AF_014515	PFD3	Arabidopsis thaliana	835011	OB_008878	2531	AF_009347
AF_014516	vbp1	Danio rerio	553651	OB_008878	2531	AF_009347
AF_014517	pfd-3	Caenorhabditis elegans	173141	OB_008878	2531	AF_009347
AF_014518	VBP1	Pan troglodytes	465952	OB_008878	2531	AF_009347
AF_014519	MGG_00904	Magnaporthe oryzae	2674384	OB_008878	2531	AF_009347
AF_014520	VBP1	Gallus gallus	422355	OB_008878	2531	AF_009347
AF_014521	VBP1	Bos taurus	508727	OB_008878	2531	AF_009347
AF_014522	VBP1	Canis lupus familiaris	481089	OB_008878	2531	AF_009347
AF_014523	SLMO1	Gallus gallus	421035	OB_008879	90953	AF_003060
AF_014524	SPBC36.10	Schizosaccharomyces pombe	2540922	OB_008879	90953	AF_003060
AF_014525	SLMO1	Homo sapiens	10650	OB_008879	90953	AF_003060
AF_014526	KLLA0D18348g	Kluyveromyces lactis	2893477	OB_008879	90953	AF_003060
AF_014527	LOC563270	Danio rerio	563270	OB_008879	90953	AF_003060
AF_014528	LOC722165	Macaca mulatta	722165	OB_008879	90953	AF_003060
AF_014529	MGG_00965	Magnaporthe oryzae	2674247	OB_008879	90953	AF_003060
AF_001452	rpl4	Danio rerio	337090	OB_009114	748	AF_003933
AF_014530	Slmo1	Mus musculus	225655	OB_008879	90953	AF_003060
AF_014531	NCU04307	Neurospora crassa	3877119	OB_008879	90953	AF_003060
AF_014532	Slmo1	Rattus norvegicus	690253	OB_008879	90953	AF_003060
AF_014533	SLMO1	Canis lupus familiaris	490561	OB_008879	90953	AF_003060
AF_014534	SLMO1	Bos taurus	616292	OB_008879	90953	AF_003060
AF_014535	AGOS_ACR185W	Eremothecium gossypii	4619719	OB_008880	48831	AF_003059
AF_014536	KLLA0E06359g	Kluyveromyces lactis	2893754	OB_008880	48831	AF_003059
AF_014537	IFT80	Macaca mulatta	705146	OB_008881	12253	AF_006617
AF_014538	IFT80	Pan troglodytes	460819	OB_008881	12253	AF_006617
AF_014539	IFT80	Canis lupus familiaris	488132	OB_008881	12253	AF_006617
AF_001453	NTH1	Saccharomyces cerevisiae	851564	OB_008552	5351	AF_001453
AF_014540	AgaP_AGAP010190	Anopheles gambiae	1279610	OB_008881	12253	AF_006617
AF_014541	IFT80	Gallus gallus	425014	OB_008881	12253	AF_006617
AF_014542	IFT80	Bos taurus	513583	OB_008881	12253	AF_006617
AF_014543	AgaP_AGAP003843	Anopheles gambiae	1271579	OB_008882	31438	AF_004688||AF_004891
AF_014544	NCU05601	Neurospora crassa	3876678	OB_008882	31438	AF_004688||AF_004891
AF_014545	MGG_05607	Magnaporthe oryzae	2676111	OB_008882	31438	AF_004688||AF_004891
AF_014546	AGOS_ADR382W	Eremothecium gossypii	4620643	OB_008882	31438	AF_004688||AF_004891
AF_014547	KLLA0C13123g	Kluyveromyces lactis	2892479	OB_008882	31438	AF_004688||AF_004891
AF_014548	COX5A	Canis lupus familiaris	478370	OB_008883	37905	AF_005495
AF_014549	AgaP_AGAP011159	Anopheles gambiae	1270770	OB_008883	37905	AF_005495
AF_001454	slc9a3r1	Danio rerio	327272	OB_009433	3137	AF_009029
AF_014550	COX5A	Pan troglodytes	453750	OB_008883	37905	AF_005495
AF_014551	LOC100537689	Danio rerio	100537689	OB_008883	37905	AF_005495
AF_014552	COX5A	Gallus gallus	769735	OB_008883	37905	AF_005495
AF_014553	COX5A	Bos taurus	444878	OB_008883	37905	AF_005495
AF_014554	COX5A	Macaca mulatta	692061	OB_008883	37905	AF_005495
AF_014555	SURF1	Macaca mulatta	722212	OB_008884	2387	AF_002367||AF_007861
AF_014556	AgaP_AGAP006533	Anopheles gambiae	1277131	OB_008884	2387	AF_002367||AF_007861
AF_014557	SURF1	Canis lupus familiaris	480681	OB_008884	2387	AF_002367||AF_007861
AF_014558	Os03g0200700	Oryza sativa	4331968	OB_008884	2387	AF_002367||AF_007861
AF_014559	SURF1	Gallus gallus	417157	OB_008884	2387	AF_002367||AF_007861
AF_001455	Slc13a5	Rattus norvegicus	266998	OB_008440	21941	AF_005952
AF_014560	SURF1	Bos taurus	100139115	OB_008884	2387	AF_002367||AF_007861
AF_014561	SURF1	Pan troglodytes	746511	OB_008884	2387	AF_002367||AF_007861
AF_014562	HELLS	Macaca mulatta	701598	OB_008885	50037	AF_000695
AF_014563	HELLS	Bos taurus	540933	OB_008885	50037	AF_000695
AF_014564	NCU06306	Neurospora crassa	3878743	OB_008885	50037	AF_000695
AF_014565	HELLS	Pan troglodytes	450624	OB_008885	50037	AF_000695
AF_014566	HELLS	Canis lupus familiaris	486809	OB_008885	50037	AF_000695
AF_014567	HELLS	Gallus gallus	423750	OB_008885	50037	AF_000695
AF_014568	AT3G06140	Arabidopsis thaliana	819787	OB_008886	28235	AF_004292
AF_014569	AT5G19080	Arabidopsis thaliana	832027	OB_008886	28235	AF_004292
AF_001456	Slc13a2	Mus musculus	20500	OB_008209	2965	AF_007642
AF_014570	RNF157	Canis lupus familiaris	483327	OB_008886	28235	AF_004292
AF_014571	RNF157	Bos taurus	507697	OB_008886	28235	AF_004292
AF_014572	AgaP_AGAP005287	Anopheles gambiae	1270370	OB_008886	28235	AF_004292
AF_014573	RNF157	Gallus gallus	429219	OB_008886	28235	AF_004292
AF_014574	Os05g0397650	Oryza sativa	9266835	OB_008886	28235	AF_004292
AF_014575	LOC709445	Macaca mulatta	709445	OB_008886	28235	AF_004292
AF_014576	RNF157	Pan troglodytes	100611894	OB_008886	28235	AF_004292
AF_014577	WDFY3	Canis lupus familiaris	487841	OB_008887	22855	AF_004124
AF_014578	WDFY3	Macaca mulatta	706535	OB_008887	22855	AF_004124
AF_014579	WDFY3	Gallus gallus	422613	OB_008887	22855	AF_004124
AF_001457	Slc13a2	Rattus norvegicus	65202	OB_008209	2965	AF_007642
AF_014580	WDFY3	Bos taurus	537096	OB_008887	22855	AF_004124
AF_014581	WDFY3	Pan troglodytes	461201	OB_008887	22855	AF_004124
AF_014582	LOC100535896	Danio rerio	100535896	OB_008888	8528	AF_003283
AF_014583	ASF1A	Pan troglodytes	100614128	OB_008888	8528	AF_003283
AF_014584	ASF1B	Arabidopsis thaliana	833791	OB_008888	8528	AF_003283
AF_014585	asf1	Drosophila melanogaster	40141	OB_008888	8528	AF_003283
AF_014586	ASF1A	Gallus gallus	723780	OB_008888	8528	AF_003283
AF_014587	ASF1A	Bos taurus	618099	OB_008888	8528	AF_003283
AF_014588	SGA2	Arabidopsis thaliana	842992	OB_008888	8528	AF_003283
AF_014589	NCU09436	Neurospora crassa	3874735	OB_008888	8528	AF_003283
AF_014590	asfl-1	Caenorhabditis elegans	172812	OB_008888	8528	AF_003283
AF_014591	cia1	Schizosaccharomyces pombe	2539568	OB_008888	8528	AF_003283
AF_014592	MGG_14445	Magnaporthe oryzae	5048824	OB_008888	8528	AF_003283
AF_014593	unc-85	Caenorhabditis elegans	173809	OB_008888	8528	AF_003283
AF_014594	Asf1a	Rattus norvegicus	294408	OB_008888	8528	AF_003283
AF_014595	asf1bb	Danio rerio	792029	OB_008888	8528	AF_003283
AF_014596	AGOS_ADR320C	Eremothecium gossypii	4620582	OB_008888	8528	AF_003283
AF_014597	ASF1A	Homo sapiens	25842	OB_008888	8528	AF_003283
AF_014598	KLLA0E14895g	Kluyveromyces lactis	2894045	OB_008888	8528	AF_003283
AF_014599	Asf1a	Mus musculus	66403	OB_008888	8528	AF_003283
AF_001459	Rpl4	Mus musculus	67891	OB_009114	748	AF_003933
AF_014600	AgaP_AGAP005920	Anopheles gambiae	1276587	OB_008888	8528	AF_003283
AF_014601	asf1ba	Danio rerio	386897	OB_008888	8528	AF_003283
AF_014602	ASF1A	Macaca mulatta	714761	OB_008888	8528	AF_003283
AF_014603	Os05g0553800	Oryza sativa	4339550	OB_008888	8528	AF_003283
AF_014604	ASF1A	Canis lupus familiaris	476273	OB_008888	8528	AF_003283
AF_014605	shy1	Schizosaccharomyces pombe	2540192	OB_008890	117811	AF_000360
AF_014606	MGG_02733	Magnaporthe oryzae	2682715	OB_008890	117811	AF_000360
AF_014607	KLLA0B11451g	Kluyveromyces lactis	2897111	OB_008890	117811	AF_000360
AF_014608	NCU02162	Neurospora crassa	3880673	OB_008890	117811	AF_000360
AF_014609	AGOS_AAR028W	Eremothecium gossypii	4618414	OB_008890	117811	AF_000360
AF_014612	NCU02786	Neurospora crassa	3880091	OB_008892	6633	AF_009299
AF_014613	AGOS_ABL056C	Eremothecium gossypii	4618974	OB_008892	6633	AF_009299
AF_014614	AgaP_AGAP009039	Anopheles gambiae	1279997	OB_008892	6633	AF_009299
AF_014615	AT3G61610	Arabidopsis thaliana	825334	OB_008892	6633	AF_009299
AF_014616	CG9008	Drosophila melanogaster	34779	OB_008892	6633	AF_009299
AF_014617	MGG_08597	Magnaporthe oryzae	2678803	OB_008892	6633	AF_009299
AF_014618	KLLA0C14300g	Kluyveromyces lactis	2892381	OB_008892	6633	AF_009299
AF_014619	Os01g0658700	Oryza sativa	4327164	OB_008892	6633	AF_009299
AF_001461	SLC13A4	Homo sapiens	26266	OB_009110	69125	AF_005953
