observation_id	entry_id	entry_type	entry_name	species	observation_stable_id	entry_stable_id	lifespan_effect_significant	lifespan_change	lifespan_change_significant	lifespan_measure	allele_types	allele_types_base
915	6481	gene	daf-12	Caenorhabditis elegans	OB_000915	AF_006481	increased	340.491	true	median	unknown	unknown
916	5765	gene	daf-2	Caenorhabditis elegans	OB_000916	AF_005765	increased	165.644	true	median	unknown	unknown
916	6481	gene	daf-12	Caenorhabditis elegans	OB_000916	AF_006481	increased	165.644	true	median	unknown	unknown
917	5765	gene	daf-2	Caenorhabditis elegans	OB_000917	AF_005765	increased	90	true	median	unknown	unknown
917	6481	gene	daf-12	Caenorhabditis elegans	OB_000917	AF_006481	increased	90	true	median	unknown	unknown
918	5765	gene	daf-2	Caenorhabditis elegans	OB_000918	AF_005765	increased	144.583	true	median	unknown	unknown
918	6481	gene	daf-12	Caenorhabditis elegans	OB_000918	AF_006481	increased	144.583	true	median	unknown	unknown
919	5765	gene	daf-2	Caenorhabditis elegans	OB_000919	AF_005765	increased	26.6667	true	median	unknown	unknown
919	6481	gene	daf-12	Caenorhabditis elegans	OB_000919	AF_006481	increased	26.6667	true	median	unknown	unknown
920	6997	gene	daf-9	Caenorhabditis elegans	OB_000920	AF_006997	decreased	-20.8791	true	mean	loss of function	unknown
921	5765	gene	daf-2	Caenorhabditis elegans	OB_000921	AF_005765	increased	60.989	true	mean	loss of function	unknown
922	5765	gene	daf-2	Caenorhabditis elegans	OB_000922	AF_005765	increased	57.6923	true	mean	loss of function	unknown
923	4275	gene	C09B7.2	Caenorhabditis elegans	OB_000923	AF_004275	increased	10	true		RNAi knockdown	unknown
924	5765	gene	daf-2	Caenorhabditis elegans	OB_000924	AF_005765	increased	36.8132	true	mean	loss of function	unknown
925	5765	gene	daf-2	Caenorhabditis elegans	OB_000925	AF_005765	decreased	-14.3564	true	mean	loss of function	unknown
925	9169	other_factor	Germ cell ablation	Caenorhabditis elegans	OB_000925	AF_009169	decreased	-14.3564	true	mean	NULL	NULL
925	9170	other_factor	Somatic gonad ablation	Caenorhabditis elegans	OB_000925	AF_009170	decreased	-14.3564	true	mean	NULL	NULL
926	5765	gene	daf-2	Caenorhabditis elegans	OB_000926	AF_005765	decreased	-9.90099	true	mean	loss of function	unknown
926	9169	other_factor	Germ cell ablation	Caenorhabditis elegans	OB_000926	AF_009169	decreased	-9.90099	true	mean	NULL	NULL
927	6997	gene	daf-9	Caenorhabditis elegans	OB_000927	AF_006997	increased	8.12183	true	mean	loss of function	unknown
927	9169	other_factor	Germ cell ablation	Caenorhabditis elegans	OB_000927	AF_009169	increased	8.12183	true	mean	NULL	NULL
927	9170	other_factor	Somatic gonad ablation	Caenorhabditis elegans	OB_000927	AF_009170	increased	8.12183	true	mean	NULL	NULL
928	6997	gene	daf-9	Caenorhabditis elegans	OB_000928	AF_006997	increased	31.9797	true	mean	loss of function	unknown
928	9169	other_factor	Germ cell ablation	Caenorhabditis elegans	OB_000928	AF_009169	increased	31.9797	true	mean	NULL	NULL
929	6997	gene	daf-9	Caenorhabditis elegans	OB_000929	AF_006997	increased	17.9245	true	mean	loss of function	unknown
929	9169	other_factor	Germ cell ablation	Caenorhabditis elegans	OB_000929	AF_009169	increased	17.9245	true	mean	NULL	NULL
929	9170	other_factor	Somatic gonad ablation	Caenorhabditis elegans	OB_000929	AF_009170	increased	17.9245	true	mean	NULL	NULL
930	6997	gene	daf-9	Caenorhabditis elegans	OB_000930	AF_006997	decreased	-5.18868	true	mean	loss of function	unknown
930	9169	other_factor	Germ cell ablation	Caenorhabditis elegans	OB_000930	AF_009169	decreased	-5.18868	true	mean	NULL	NULL
931	6997	gene	daf-9	Caenorhabditis elegans	OB_000931	AF_006997	increased	23.5632	true	max	loss of function	unknown
932	4549	gene	asg-2	Caenorhabditis elegans	OB_000932	AF_004549	increased	6	true		RNAi knockdown	unknown
933	6997	gene	daf-9	Caenorhabditis elegans	OB_000933	AF_006997	increased	20.6897	true	max	loss of function	unknown
934	6997	gene	daf-9	Caenorhabditis elegans	OB_000934	AF_006997	increased	17.8161	true	max	loss of function	unknown
935	6997	gene	daf-9	Caenorhabditis elegans	OB_000935	AF_006997	increased	52.2989	true	max	loss of function	unknown
936	6997	gene	daf-9	Caenorhabditis elegans	OB_000936	AF_006997	decreased	-5.17241	true	max	loss of function	unknown
937	6481	gene	daf-12	Caenorhabditis elegans	OB_000937	AF_006481	increased	9.1954	true	max	loss of function	unknown
938	5812	gene	daf-16	Caenorhabditis elegans	OB_000938	AF_005812	decreased	-8.04598	true	max	loss of function	unknown
939	5812	gene	daf-16	Caenorhabditis elegans	OB_000939	AF_005812	increased	6.32184	true	max	loss of function	unknown
940	5812	gene	daf-16	Caenorhabditis elegans	OB_000940	AF_005812	increased	60.9195	true	max	loss of function	unknown
941	5765	gene	daf-2	Caenorhabditis elegans	OB_000941	AF_005765	increased	63.7931	true	max	loss of function	unknown
942	5765	gene	daf-2	Caenorhabditis elegans	OB_000942	AF_005765	increased	72.4138	true	max	loss of function	unknown
943	5882	gene	nas-38	Caenorhabditis elegans	OB_000943	AF_005882	increased	8	true		RNAi knockdown	unknown
944	5765	gene	daf-2	Caenorhabditis elegans	OB_000944	AF_005765	increased	33.6207	true	max	loss of function	unknown
945	5765	gene	daf-2	Caenorhabditis elegans	OB_000945	AF_005765	increased	55.1724	true	max	loss of function	unknown
946	6997	gene	daf-9	Caenorhabditis elegans	OB_000946	AF_006997	decreased	-7.05882	true	max	loss of function	unknown
947	5765	gene	daf-2	Caenorhabditis elegans	OB_000947	AF_005765	increased	64.7059	true	max	loss of function	unknown
948	5765	gene	daf-2	Caenorhabditis elegans	OB_000948	AF_005765	increased	87.451	true	max	loss of function	unknown
949	5765	gene	daf-2	Caenorhabditis elegans	OB_000949	AF_005765	increased	58.8235	true	max	loss of function	unknown
950	5765	gene	daf-2	Caenorhabditis elegans	OB_000950	AF_005765	increased	176.471	true	max	loss of function	unknown
951	6997	gene	daf-9	Caenorhabditis elegans	OB_000951	AF_006997	increased	19.0476	true	max	normal	unknown
951	9169	other_factor	Germ cell ablation	Caenorhabditis elegans	OB_000951	AF_009169	increased	19.0476	true	max	NULL	NULL
951	9170	other_factor	Somatic gonad ablation	Caenorhabditis elegans	OB_000951	AF_009170	increased	19.0476	true	max	NULL	NULL
952	6891	gene	R08E3.3	Caenorhabditis elegans	OB_000952	AF_006891	increased	11	true		RNAi knockdown	unknown
953	6997	gene	daf-9	Caenorhabditis elegans	OB_000953	AF_006997	increased	33.3333	true	max	normal	unknown
953	9169	other_factor	Germ cell ablation	Caenorhabditis elegans	OB_000953	AF_009169	increased	33.3333	true	max	NULL	NULL
954	6997	gene	daf-9	Caenorhabditis elegans	OB_000954	AF_006997	increased	11.1111	true	max	normal	unknown
955	6997	gene	daf-9	Caenorhabditis elegans	OB_000955	AF_006997	decreased	-10	true	max	normal	unknown
956	6997	gene	daf-9	Caenorhabditis elegans	OB_000956	AF_006997	none	-3.6	false	mean	loss of function	unknown
957	4272	gene	C08H9.1	Caenorhabditis elegans	OB_000957	AF_004272	decreased	-5.88235	true	median	RNAi knockdown	unknown
958	4272	gene	C08H9.1	Caenorhabditis elegans	OB_000958	AF_004272	increased	29.4118	true	median	RNAi knockdown	unknown
958	5765	gene	daf-2	Caenorhabditis elegans	OB_000958	AF_005765	increased	29.4118	true	median	unknown	unknown
959	5765	gene	daf-2	Caenorhabditis elegans	OB_000959	AF_005765	increased	58.8235	true	median	unknown	unknown
960	5765	gene	daf-2	Caenorhabditis elegans	OB_000960	AF_005765	decreased	-17.6471	true	median	unknown	unknown
960	5812	gene	daf-16	Caenorhabditis elegans	OB_000960	AF_005812	decreased	-17.6471	true	median	RNAi knockdown	unknown
961	8779	gene	Y39H10A_224.b	Caenorhabditis elegans	OB_000961	AF_008779	increased	12	true		RNAi knockdown	unknown
962	5539	gene	des-2	Caenorhabditis elegans	OB_000962	AF_005539	increased	60	true		loss of function||normal	unknown||unknown
963	7466	gene	dj-1beta	Drosophila melanogaster	OB_000963	AF_007466	decreased	-24	true	mean	loss of function	unknown
964	8780	gene	dkf-2	Caenorhabditis elegans	OB_000964	AF_008780	increased	30.7692	true	mean	deletion / null	unknown
965	8780	gene	dkf-2	Caenorhabditis elegans	OB_000965	AF_008780	increased	18.75	true	max	deletion / null	unknown
966	8781	gene	Y46H3C_13.a	Caenorhabditis elegans	OB_000966	AF_008781	increased	11	true		RNAi knockdown	unknown
967	8782	gene	dlk-1	Caenorhabditis elegans	OB_000967	AF_008782	increased	30	true	max	loss of function	unknown
968	8783	gene	DLP	Drosophila melanogaster	OB_000968	AF_008783	increased	20	true	mean	loss of function	unknown
969	8784	gene	dna2	Saccharomyces cerevisiae	OB_000969	AF_008784	decreased	-69.4915	true	mean	loss of function	unknown
970	8784	gene	dna2	Saccharomyces cerevisiae	OB_000970	AF_008784	decreased	-69.1149	true	mean	loss of function	unknown
971	8785	gene	dna2-2	Saccharomyces cerevisiae	OB_000971	AF_008785	decreased	-83.8816	true	mean	loss of function	unknown
972	8785	gene	dna2-2	Saccharomyces cerevisiae	OB_000972	AF_008785	decreased	-17.4672	true	mean	loss of function	unknown
973	8784	gene	dna2	Saccharomyces cerevisiae	OB_000973	AF_008784	decreased	-69.9588	true	mean	loss of function	unknown
974	4823	gene	mev-1	Caenorhabditis elegans	OB_000974	AF_004823	decreased	-47.619	true	mean	unknown	unknown
975	8786	gene	nlp-7, rol-6	Caenorhabditis elegans	OB_000975	AF_008786	decreased	-38.587	true	mean	over-expression	unknown
976	8787	gene	Y46H3C_14.b	Caenorhabditis elegans	OB_000976	AF_008787	increased	5	true		RNAi knockdown	unknown
977	8788	gene	hsp-16.2::cup-4, rol-6	Caenorhabditis elegans	OB_000977	AF_008788	decreased	-15.2174	true	mean	over-expression	unknown
978	1980	gene	SGS1	Saccharomyces cerevisiae	OB_000978	AF_001980	decreased	-39.5062	true		loss of function	unknown
979	1980	gene	SGS1	Saccharomyces cerevisiae	OB_000979	AF_001980	decreased	-86.8313	true	mean	loss of function	unknown
979	8784	gene	dna2	Saccharomyces cerevisiae	OB_000979	AF_008784	decreased	-86.8313	true	mean	loss of function	unknown
980	8789	gene	fob1	Saccharomyces cerevisiae	OB_000980	AF_008789	increased	43.9548	true	mean	loss of function	unknown
981	8784	gene	dna2	Saccharomyces cerevisiae	OB_000981	AF_008784	decreased	-50.7345	true	mean	loss of function	unknown
981	8789	gene	fob1	Saccharomyces cerevisiae	OB_000981	AF_008789	decreased	-50.7345	true	mean	loss of function	unknown
982	8784	gene	dna2	Saccharomyces cerevisiae	OB_000982	AF_008784	decreased	-69.1149	true	mean	loss of function	unknown
982	8790	gene	sir2	Saccharomyces cerevisiae	OB_000982	AF_008790	decreased	-69.1149	true	mean	over-expression	unknown
983	8791	gene	pol1	Saccharomyces cerevisiae	OB_000983	AF_008791	decreased	-56.6855	true	mean	loss of function	unknown
984	8791	gene	pol1	Saccharomyces cerevisiae	OB_000984	AF_008791	decreased	-20.1507	true	mean	loss of function	unknown
985	8792	gene	rad27	Saccharomyces cerevisiae	OB_000985	AF_008792	decreased	-56.3088	true	mean	loss of function	unknown
986	8793	gene	ctf4	Saccharomyces cerevisiae	OB_000986	AF_008793	decreased	-75.6685	true	mean	loss of function	unknown
987	8794	gene	Y50D4A_25.a	Caenorhabditis elegans	OB_000987	AF_008794	increased	9	true		RNAi knockdown	unknown
988	1809	gene	RAS1	Saccharomyces cerevisiae	OB_000988	AF_001809	increased	23.2558	true	mean	deletion / null	unknown
989	7102	gene	eat-18	Caenorhabditis elegans	OB_000989	AF_007102	increased	37.9487	true	mean	loss of function	unknown
990	7102	gene	eat-18	Caenorhabditis elegans	OB_000990	AF_007102	increased	14.8718	true	mean	loss of function	unknown
991	5478	gene	egl-4	Caenorhabditis elegans	OB_000991	AF_005478	increased	54.4828	true	mean	loss of function	unknown
992	5812	gene	daf-16	Caenorhabditis elegans	OB_000992	AF_005812	increased	6.89655	true	mean	loss of function	unknown
993	5478	gene	egl-4	Caenorhabditis elegans	OB_000993	AF_005478	increased	48.2759	true	mean	loss of function	unknown
994	6997	gene	daf-9	Caenorhabditis elegans	OB_000994	AF_006997	none	0.534759	false	mean	unknown	unknown
995	5120	gene	D2030.4	Caenorhabditis elegans	OB_000995	AF_005120	increased	9	true		RNAi knockdown	unknown
996	6997	gene	daf-9	Caenorhabditis elegans	OB_000996	AF_006997	decreased	-9.62567	true	mean	unknown	unknown
996	9169	other_factor	Germ cell ablation	Caenorhabditis elegans	OB_000996	AF_009169	decreased	-9.62567	true	mean	NULL	NULL
997	6997	gene	daf-9	Caenorhabditis elegans	OB_000997	AF_006997	increased	6.95187	true	mean	unknown	unknown
997	9076	compound	Dafachronic acid	Caenorhabditis elegans	OB_000997	AF_009076	increased	6.95187	true	mean	NULL	NULL
997	9169	other_factor	Germ cell ablation	Caenorhabditis elegans	OB_000997	AF_009169	increased	6.95187	true	mean	NULL	NULL
998	6997	gene	daf-9	Caenorhabditis elegans	OB_000998	AF_006997	none	-1.23457	false	mean	unknown	unknown
999	6997	gene	daf-9	Caenorhabditis elegans	OB_000999	AF_006997	none	0.617284	false	mean	unknown	unknown
999	9169	other_factor	Germ cell ablation	Caenorhabditis elegans	OB_000999	AF_009169	none	0.617284	false	mean	NULL	NULL
1000	6997	gene	daf-9	Caenorhabditis elegans	OB_001000	AF_006997	increased	23.4568	true	mean	unknown	unknown
1000	9076	compound	Dafachronic acid	Caenorhabditis elegans	OB_001000	AF_009076	increased	23.4568	true	mean	NULL	NULL
1000	9169	other_factor	Germ cell ablation	Caenorhabditis elegans	OB_001000	AF_009169	increased	23.4568	true	mean	NULL	NULL
1001	6481	gene	daf-12	Caenorhabditis elegans	OB_001001	AF_006481	decreased	-19.0476	true	mean	unknown	unknown
1002	6559	gene	F26E4.6	Caenorhabditis elegans	OB_001002	AF_006559	increased	31	true		RNAi knockdown	unknown
1003	6481	gene	daf-12	Caenorhabditis elegans	OB_001003	AF_006481	decreased	-7.48299	true	mean	unknown	unknown
1003	9076	compound	Dafachronic acid	Caenorhabditis elegans	OB_001003	AF_009076	decreased	-7.48299	true	mean	NULL	NULL
1004	6481	gene	daf-12	Caenorhabditis elegans	OB_001004	AF_006481	none	-2.72109	false	mean	unknown	unknown
1004	9169	other_factor	Germ cell ablation	Caenorhabditis elegans	OB_001004	AF_009169	none	-2.72109	false	mean	NULL	NULL
1005	6481	gene	daf-12	Caenorhabditis elegans	OB_001005	AF_006481	none	-4.08163	false	mean	unknown	unknown
1005	9076	compound	Dafachronic acid	Caenorhabditis elegans	OB_001005	AF_009076	none	-4.08163	false	mean	NULL	NULL
1005	9169	other_factor	Germ cell ablation	Caenorhabditis elegans	OB_001005	AF_009169	none	-4.08163	false	mean	NULL	NULL
1006	6481	gene	daf-12	Caenorhabditis elegans	OB_001006	AF_006481	none	-2.72109	false	mean	unknown	unknown
1006	9169	other_factor	Germ cell ablation	Caenorhabditis elegans	OB_001006	AF_009169	none	-2.72109	false	mean	NULL	NULL
1006	9170	other_factor	Somatic gonad ablation	Caenorhabditis elegans	OB_001006	AF_009170	none	-2.72109	false	mean	NULL	NULL
1007	6481	gene	daf-12	Caenorhabditis elegans	OB_001007	AF_006481	increased	13.6054	true	mean	unknown	unknown
1007	9076	compound	Dafachronic acid	Caenorhabditis elegans	OB_001007	AF_009076	increased	13.6054	true	mean	NULL	NULL
1007	9169	other_factor	Germ cell ablation	Caenorhabditis elegans	OB_001007	AF_009169	increased	13.6054	true	mean	NULL	NULL
1007	9170	other_factor	Somatic gonad ablation	Caenorhabditis elegans	OB_001007	AF_009170	increased	13.6054	true	mean	NULL	NULL
1008	5812	gene	daf-16	Caenorhabditis elegans	OB_001008	AF_005812	decreased	-10.3226	true	mean	deletion / null	unknown
1009	8795	gene	F26E4.9	Caenorhabditis elegans	OB_001009	AF_008795	increased	32	true		RNAi knockdown	unknown
1010	5812	gene	daf-16	Caenorhabditis elegans	OB_001010	AF_005812	decreased	-12.2581	true	mean	deletion / null	unknown
1010	9076	compound	Dafachronic acid	Caenorhabditis elegans	OB_001010	AF_009076	decreased	-12.2581	true	mean	NULL	NULL
1011	5812	gene	daf-16	Caenorhabditis elegans	OB_001011	AF_005812	decreased	-16.129	true	mean	deletion / null	unknown
1011	9169	other_factor	Germ cell ablation	Caenorhabditis elegans	OB_001011	AF_009169	decreased	-16.129	true	mean	NULL	NULL
1012	5812	gene	daf-16	Caenorhabditis elegans	OB_001012	AF_005812	decreased	-15.4839	true	mean	deletion / null	unknown
1012	9076	compound	Dafachronic acid	Caenorhabditis elegans	OB_001012	AF_009076	decreased	-15.4839	true	mean	NULL	NULL
1012	9169	other_factor	Germ cell ablation	Caenorhabditis elegans	OB_001012	AF_009169	decreased	-15.4839	true	mean	NULL	NULL
1013	5812	gene	daf-16	Caenorhabditis elegans	OB_001013	AF_005812	decreased	-24.5161	true	mean	deletion / null	unknown
1013	9076	compound	Dafachronic acid	Caenorhabditis elegans	OB_001013	AF_009076	decreased	-24.5161	true	mean	NULL	NULL
1013	9169	other_factor	Germ cell ablation	Caenorhabditis elegans	OB_001013	AF_009169	decreased	-24.5161	true	mean	NULL	NULL
1013	9170	other_factor	Somatic gonad ablation	Caenorhabditis elegans	OB_001013	AF_009170	decreased	-24.5161	true	mean	NULL	NULL
1014	5812	gene	daf-16	Caenorhabditis elegans	OB_001014	AF_005812	decreased	-18.7097	true	mean	deletion / null	unknown
1014	9169	other_factor	Germ cell ablation	Caenorhabditis elegans	OB_001014	AF_009169	decreased	-18.7097	true	mean	NULL	NULL
1014	9170	other_factor	Somatic gonad ablation	Caenorhabditis elegans	OB_001014	AF_009170	decreased	-18.7097	true	mean	NULL	NULL
1015	5055	gene	sir-2.1	Caenorhabditis elegans	OB_001015	AF_005055	increased	17.4863	true	mean	over-expression	unknown
1016	5055	gene	sir-2.1	Caenorhabditis elegans	OB_001016	AF_005055	increased	50.2732	true	mean	over-expression	unknown
1017	5055	gene	sir-2.1	Caenorhabditis elegans	OB_001017	AF_005055	increased	49.7268	true	mean	over-expression	unknown
1018	5673	gene	aco-2	Caenorhabditis elegans	OB_001018	AF_005673	increased	19	true		RNAi knockdown	unknown
1019	5055	gene	sir-2.1	Caenorhabditis elegans	OB_001019	AF_005055	increased	22.4044	true	mean	over-expression	unknown
1020	5055	gene	sir-2.1	Caenorhabditis elegans	OB_001020	AF_005055	decreased	-22.4044	true	mean	over-expression	unknown
1020	5812	gene	daf-16	Caenorhabditis elegans	OB_001020	AF_005812	decreased	-22.4044	true	mean	loss of function	unknown
1021	5055	gene	sir-2.1	Caenorhabditis elegans	OB_001021	AF_005055	decreased	-23.4973	true	mean	over-expression	unknown
1021	5812	gene	daf-16	Caenorhabditis elegans	OB_001021	AF_005812	decreased	-23.4973	true	mean	loss of function	unknown
1022	5055	gene	sir-2.1	Caenorhabditis elegans	OB_001022	AF_005055	decreased	-21.3115	true	mean	over-expression	unknown
1022	5812	gene	daf-16	Caenorhabditis elegans	OB_001022	AF_005812	decreased	-21.3115	true	mean	loss of function	unknown
1023	5765	gene	daf-2	Caenorhabditis elegans	OB_001023	AF_005765	increased	144.262	true	mean	loss of function	unknown
1024	5055	gene	sir-2.1	Caenorhabditis elegans	OB_001024	AF_005055	increased	145.902	true	mean	over-expression	unknown
1024	5765	gene	daf-2	Caenorhabditis elegans	OB_001024	AF_005765	increased	145.902	true	mean	loss of function	unknown
